"SheetName","CellAddress","Type","AlertStyle","Operator","Formula1","Formula2","ErrorMessage"
"G_FurtherGuidance","H19",,,,,,
"G_FurtherGuidance","I19",,,,,,
"G_FurtherGuidance","J19",,,,,,
"G_FurtherGuidance","K19",,,,,,
"G_FurtherGuidance","L19",,,,,,
"G_FurtherGuidance","M19",,,,,,
"G_FurtherGuidance","N19",,,,,,
"G_FurtherGuidance","O19",,,,,,
"G_FurtherGuidance","P19",,,,,,
"G_FurtherGuidance","Q19",,,,,,
"G_FurtherGuidance","R19",,,,,,
"G_FurtherGuidance","S19",,,,,,
"G_FurtherGuidance","T19",,,,,,
"G_FurtherGuidance","U19",,,,,,
"G_FurtherGuidance","V19",,,,,,
"G_FurtherGuidance","W19",,,,,,
"G_FurtherGuidance","X19",,,,,,
"G_FurtherGuidance","A20",,,,,,
"G_FurtherGuidance","B20",,,,,,
"G_FurtherGuidance","C20",,,,,,
"G_FurtherGuidance","D20",,,,,,
"G_FurtherGuidance","E20",,,,,,
"G_FurtherGuidance","F20",,,,,,
"G_FurtherGuidance","G20",,,,,,
"G_FurtherGuidance","H20",,,,,,
"G_FurtherGuidance","I20",,,,,,
"G_FurtherGuidance","J20",,,,,,
"G_FurtherGuidance","K20",,,,,,
"G_FurtherGuidance","L20",,,,,,
"G_FurtherGuidance","M20",,,,,,
"G_FurtherGuidance","N20",,,,,,
"G_FurtherGuidance","O20",,,,,,
"G_FurtherGuidance","P20",,,,,,
"G_FurtherGuidance","Q20",,,,,,
"G_FurtherGuidance","R20",,,,,,
"G_FurtherGuidance","S20",,,,,,
"G_FurtherGuidance","T20",,,,,,
"G_FurtherGuidance","U20",,,,,,
"G_FurtherGuidance","V20",,,,,,
"G_FurtherGuidance","W20",,,,,,
"G_FurtherGuidance","X20",,,,,,
"G_FurtherGuidance","A21",,,,,,
"G_FurtherGuidance","B21",,,,,,
"G_FurtherGuidance","C21",,,,,,
"G_FurtherGuidance","D21",,,,,,
"G_FurtherGuidance","E21",,,,,,
"G_FurtherGuidance","F21",,,,,,
"G_FurtherGuidance","G21",,,,,,
"G_FurtherGuidance","H21",,,,,,
"G_FurtherGuidance","I21",,,,,,
"G_FurtherGuidance","J21",,,,,,
"G_FurtherGuidance","K21",,,,,,
"G_FurtherGuidance","L21",,,,,,
"G_FurtherGuidance","M21",,,,,,
"G_FurtherGuidance","N21",,,,,,
"G_FurtherGuidance","O21",,,,,,
"G_FurtherGuidance","P21",,,,,,
"G_FurtherGuidance","Q21",,,,,,
"G_FurtherGuidance","R21",,,,,,
"G_FurtherGuidance","S21",,,,,,
"G_FurtherGuidance","T21",,,,,,
"G_FurtherGuidance","U21",,,,,,
"G_FurtherGuidance","V21",,,,,,
"G_FurtherGuidance","W21",,,,,,
"G_FurtherGuidance","X21",,,,,,
"G_FurtherGuidance","A22",,,,,,
"G_FurtherGuidance","B22",,,,,,
"G_FurtherGuidance","C22",,,,,,
"G_FurtherGuidance","D22",,,,,,
"G_FurtherGuidance","E22",,,,,,
