"SheetName","CellAddress","Type","AlertStyle","Operator","Formula1","Formula2","ErrorMessage"
"b_Guidelines&Conditions","G11",,,,,,
"b_Guidelines&Conditions","H11",,,,,,
"b_Guidelines&Conditions","I11",,,,,,
"b_Guidelines&Conditions","J11",,,,,,
"b_Guidelines&Conditions","K11",,,,,,
"b_Guidelines&Conditions","L11",,,,,,
"b_Guidelines&Conditions","M11",,,,,,
"b_Guidelines&Conditions","N11",,,,,,
"b_Guidelines&Conditions","O11",,,,,,
"b_Guidelines&Conditions","P11",,,,,,
"b_Guidelines&Conditions","Q11",,,,,,
"b_Guidelines&Conditions","R11",,,,,,
"b_Guidelines&Conditions","S11",,,,,,
"b_Guidelines&Conditions","T11",,,,,,
"b_Guidelines&Conditions","U11",,,,,,
"b_Guidelines&Conditions","A12",,,,,,
"b_Guidelines&Conditions","B12",,,,,,
"b_Guidelines&Conditions","C12",,,,,,
"b_Guidelines&Conditions","D12",,,,,,
"b_Guidelines&Conditions","E12",,,,,,
"b_Guidelines&Conditions","F12",,,,,,
"b_Guidelines&Conditions","G12",,,,,,
"b_Guidelines&Conditions","H12",,,,,,
"b_Guidelines&Conditions","I12",,,,,,
"b_Guidelines&Conditions","J12",,,,,,
"b_Guidelines&Conditions","K12",,,,,,
"b_Guidelines&Conditions","L12",,,,,,
"b_Guidelines&Conditions","M12",,,,,,
"b_Guidelines&Conditions","N12",,,,,,
"b_Guidelines&Conditions","O12",,,,,,
"b_Guidelines&Conditions","P12",,,,,,
"b_Guidelines&Conditions","Q12",,,,,,
"b_Guidelines&Conditions","R12",,,,,,
"b_Guidelines&Conditions","S12",,,,,,
"b_Guidelines&Conditions","T12",,,,,,
"b_Guidelines&Conditions","U12",,,,,,
"b_Guidelines&Conditions","A13",,,,,,
"b_Guidelines&Conditions","B13",,,,,,
"b_Guidelines&Conditions","C13",,,,,,
"b_Guidelines&Conditions","D13",,,,,,
"b_Guidelines&Conditions","E13",,,,,,
"b_Guidelines&Conditions","F13",,,,,,
