"SheetName","CellAddress","Type","AlertStyle","Operator","Formula1","Formula2","ErrorMessage"
"E_PurchPrec","H15",,,,,,
"E_PurchPrec","I15",,,,,,
"E_PurchPrec","J15",,,,,,
"E_PurchPrec","K15",,,,,,
"E_PurchPrec","L15",,,,,,
"E_PurchPrec","M15",,,,,,
"E_PurchPrec","N15",,,,,,
"E_PurchPrec","O15",,,,,,
"E_PurchPrec","P15",,,,,,
"E_PurchPrec","Q15",,,,,,
"E_PurchPrec","R15",,,,,,
"E_PurchPrec","S15",,,,,,
"E_PurchPrec","T15",,,,,,
"E_PurchPrec","U15",,,,,,
"E_PurchPrec","V15",,,,,,
"E_PurchPrec","W15",,,,,,
"E_PurchPrec","X15",,,,,,
"E_PurchPrec","Y15",,,,,,
"E_PurchPrec","Z15",,,,,,
"E_PurchPrec","A16",,,,,,
"E_PurchPrec","B16",,,,,,
"E_PurchPrec","C16",,,,,,
"E_PurchPrec","D16",,,,,,
"E_PurchPrec","E16",,,,,,
"E_PurchPrec","F16",,,,,,
"E_PurchPrec","G16",,,,,,
"E_PurchPrec","H16",,,,,,
"E_PurchPrec","I16",,,,,,
"E_PurchPrec","J16",,,,,,
"E_PurchPrec","K16",,,,,,
"E_PurchPrec","L16",,,,,,
"E_PurchPrec","M16",,,,,,
"E_PurchPrec","N16",,,,,,
"E_PurchPrec","O16",,,,,,
"E_PurchPrec","P16",,,,,,
"E_PurchPrec","Q16",,,,,,
"E_PurchPrec","R16",,,,,,
"E_PurchPrec","S16",,,,,,
"E_PurchPrec","T16",,,,,,
"E_PurchPrec","U16",,,,,,
"E_PurchPrec","V16",,,,,,
"E_PurchPrec","W16",,,,,,
"E_PurchPrec","X16",,,,,,
"E_PurchPrec","Y16",,,,,,
"E_PurchPrec","Z16",,,,,,
"E_PurchPrec","A17",,,,,,
"E_PurchPrec","B17",,,,,,
"E_PurchPrec","C17",,,,,,
"E_PurchPrec","D17",,,,,,
"E_PurchPrec","E17",,,,,,
"E_PurchPrec","F17",,,,,,
"E_PurchPrec","G17",,,,,,
"E_PurchPrec","H17",,,,,,
"E_PurchPrec","I17",,,,,,
"E_PurchPrec","J17",,,,,,
"E_PurchPrec","K17",,,,,,
"E_PurchPrec","L17","2","1","7","0","",
"E_PurchPrec","M17",,,,,,
"E_PurchPrec","N17",,,,,,
"E_PurchPrec","O17",,,,,,
"E_PurchPrec","P17",,,,,,
"E_PurchPrec","Q17",,,,,,
"E_PurchPrec","R17",,,,,,
"E_PurchPrec","S17",,,,,,
"E_PurchPrec","T17",,,,,,
"E_PurchPrec","U17",,,,,,
"E_PurchPrec","V17",,,,,,
"E_PurchPrec","W17",,,,,,
"E_PurchPrec","X17",,,,,,
"E_PurchPrec","Y17",,,,,,
"E_PurchPrec","Z17",,,,,,
"E_PurchPrec","A18",,,,,,
"E_PurchPrec","B18",,,,,,
"E_PurchPrec","C18",,,,,,
"E_PurchPrec","D18",,,,,,
"E_PurchPrec","E18",,,,,,
"E_PurchPrec","F18",,,,,,
"E_PurchPrec","G18",,,,,,
"E_PurchPrec","H18",,,,,,
"E_PurchPrec","I18",,,,,,
"E_PurchPrec","J18",,,,,,
"E_PurchPrec","K18",,,,,,
"E_PurchPrec","L18","2","1","7","0","",
"E_PurchPrec","M18",,,,,,
"E_PurchPrec","N18",,,,,,
"E_PurchPrec","O18",,,,,,
"E_PurchPrec","P18",,,,,,
"E_PurchPrec","Q18",,,,,,
"E_PurchPrec","R18",,,,,,
"E_PurchPrec","S18",,,,,,
"E_PurchPrec","T18",,,,,,
"E_PurchPrec","U18",,,,,,
"E_PurchPrec","V18",,,,,,
"E_PurchPrec","W18",,,,,,
"E_PurchPrec","X18",,,,,,
"E_PurchPrec","Y18",,,,,,
"E_PurchPrec","Z18",,,,,,
"E_PurchPrec","A19",,,,,,
"E_PurchPrec","B19",,,,,,
"E_PurchPrec","C19",,,,,,
"E_PurchPrec","D19",,,,,,
"E_PurchPrec","E19",,,,,,
"E_PurchPrec","F19",,,,,,
"E_PurchPrec","G19",,,,,,
"E_PurchPrec","H19",,,,,,
"E_PurchPrec","I19",,,,,,
"E_PurchPrec","J19",,,,,,
"E_PurchPrec","K19",,,,,,
"E_PurchPrec","L19","2","1","7","0","",
"E_PurchPrec","M19",,,,,,
"E_PurchPrec","N19",,,,,,
"E_PurchPrec","O19",,,,,,
"E_PurchPrec","P19",,,,,,
"E_PurchPrec","Q19",,,,,,
"E_PurchPrec","R19",,,,,,
"E_PurchPrec","S19",,,,,,
"E_PurchPrec","T19",,,,,,
"E_PurchPrec","U19",,,,,,
"E_PurchPrec","V19",,,,,,
"E_PurchPrec","W19",,,,,,
"E_PurchPrec","X19",,,,,,
"E_PurchPrec","Y19",,,,,,
"E_PurchPrec","Z19",,,,,,
"E_PurchPrec","A20",,,,,,
"E_PurchPrec","B20",,,,,,
"E_PurchPrec","C20",,,,,,
"E_PurchPrec","D20",,,,,,
"E_PurchPrec","E20",,,,,,
"E_PurchPrec","F20",,,,,,
"E_PurchPrec","G20",,,,,,
"E_PurchPrec","H20",,,,,,
